6.27896677844151,52.292461792987,1.2
6.26550609593177,52.2124591557462,1
6.33870811821256,52.7779026733685,1.1
6.32452506655272,52.6626597218259,1
6.33703336678357,52.8921226540808,1.05
6.36346880324038,53.1071433199662,1.05
6.38823783513546,53.3086006662643,1.05
6.41144221189791,53.4973240434793,1.05
6.43317789701739,53.6740954824596,1.05
6.45353534004314,53.8396519418332,1.05
6.47259974396471,53.9946875132884,1.05
6.49045132663907,54.1398555744322,1.05
6.50716557521998,54.2757708812473,1.05
6.5228134927918,54.4030115941084,1.05
6.53746183661869,54.5221212329588,1.05
6.55117334759526,54.6336105586212,1.05
6.56400697063156,54.7379593783702,1.05
6.57601806582803,54.8356182748485,1.05
6.58725861039678,54.9270102582021,1.05
6.59777739136934,55.0125323419555,1.05
6.60762018919841,55.0925570436758,1.05
6.61682995241603,55.1674338118947,1.05
6.62544696355365,55.2374903810917,1.05
6.63350899656345,55.3030340567998,1.05
6.64105146600611,55.3643529330876,1.05
6.64810756828874,55.4217170448142,1.05
6.65470841525,55.475379457147,1.05
6.66088316039778,55.5255772948906,1.05
6.66665911810883,55.5725327142036,1.05
6.67206187610102,55.6164538192752,1.05
6.67711540148705,55.6575355265213,1.05
6.6818421407144,55.6959603788125,1.05
6.68626311369086,55.7318993122051,1.05
6.69039800238764,55.7655123775751,1.05
6.69426523420395,55.7969494194914,1.05
6.69788206036809,55.8263507145853,1.05
6.7012646296401,55.8538475715911,1.05
6.70442805757139,55.8795628951514,1.05
6.70738649156629,55.903611715393,1.05
6.71015317197999,55.9261016851935,1.05
6.71274048947719,55.9471335469715,1.05
6.71516003886497,55.9668015707495,1.05
6.71742266960385,55.9851939651518,1.05
6.71953853319015,56.0023932629195,1.05
6.72151712759386,56.0184766824437,1.05
6.72336733892608,56.0335164667378,1.05
6.72509748050131,56.0475802011995,1.05
6.72671532945077,56.0607311114346,1.05
6.72822816103468,56.0730283423489,1.05
6.7296427807929,56.0845272196477,1.05
6.73096555466593,56.095279494814,1.05
6.73220243721046,56.1053335745822,1.05
6.73335899802674,56.1147347358598,1.05
6.73444044650815,56.1235253269975,1.05
